	Country Pair	Country	betweenness	domain	hashtag	entertainment	politics	sports	promotion	Other Country	alpha2	alpha3	country	language	total_pop_2018	Other Country_other	alpha2_other	alpha3_other	language_other	total_pop_2018_other	num_migrants_c1_c2	num_migrants_c2_c1	num_migrants_dest_c1	num_migrants_dest_c2	num_migrants_source_c1	num_migrants_source_c2	percent_migrants_source_c1	percent_migrants_source_c2	percent_migrants_dest_c1	percent_migrants_dest_c2	percent_c2_migrants_from_c1	percent_c1_migrants_from_c2	population_difference	population_ratio	contiguous	historically_same_country	distance	tradeflow_country_to_other	tradeflow_other_to_country	timezone	timezone_other	pop	pop_other	iso3_o	iso3_d	gdp_o	gdp_d	gdpcap_o	gdpcap_d	eu_o	eu_d	rta	num_conflicts_c1_to_c2	num_conflicts_c2_to_c1	percent_conflicts_c1_to_c2	percent_conflicts_c2_to_c1	linguistic_closeness	linguistic_distance	log_trade_c1_c2	log_trade_c2_c1	log_pop_o	log_pop_d	log_gdp_o	log_gdp_d	log_gdpcap_o	log_gdpcap_d	time_difference_c2_c1	log_dist
262	NO_TR	TR	-0.0103717755533113		1.27422371914582	1.19944988272084	1.45008546315805	2.34336005565723		NO	TR	TUR	TR	tr	82319724.0	NO	NO	NOR	no	5311916.0	11280.0	5263.0	4997549.0	770901.0	3037921.0	190350.0	0.03690392596554381	0.03583452750382348	0.06070901063759641	0.1451267301666668	0.014632229041083097	0.0010531162375796614	77007808.0	15.497181054820897	0	0	2447.22973632812	828040.406	800828.656	3.0	1.0	83429.61099999999	5347.896	TUR	NOR	761425499.358	403336363.636	9.127	75.42	0.0	0.0	1.0	1.0	0.0	0.000289687137891	0.0	0	3	13.626817231693646	13.593402290558693	11.331758573293856	8.584458491510683	20.450702891446454	19.815281421005835	2.2112370535347403	4.323072491830211	-2.0	7.802711943926697
263	PL_TR	TR	-0.0236095992995913		0.65237271798405	3.22778408190187e-05	2.19585182009946	2.1674212003858e-05	4.81245342058957e-05	PL	TR	TUR	TR	tr	82319724.0	PL	PL	POL	pl	37974750.0	937.0	5057.0	4997549.0	656454.0	3037921.0	4294300.0	0.03690392596554381	0.11308303543802131	0.06070901063759641	0.01728659174846444	0.0014273658169498549	0.0010118960314346092	44344974.0	2.167748938439358	0	0	1386.39392089844	3136363.125	2387714.875	3.0	1.0	83429.61099999999	37970.875	TUR	POL	761425499.358	595858207.012	9.127	15.693	0.0	1.0	1.0	2.0	0.0	0.0005793742757821	0.0	0	3	14.958574446159727	14.685847347287265	11.331758573293856	10.54457469746915	20.450702891446454	20.205513289027113	2.2112370535347403	2.7532147530565836	-2.0	7.234461353581079
264	PT_TR	TR	0.0015201700492483	2.01037593963137	1.30461048335936	0.541702646229936	1.32644714605743	1.32727858212737	0.483447413404947	PT	TR	TUR	TR	tr	82319724.0	PT	PT	PRT	pt	10283822.0	308.0	333.0	4997549.0	890184.0	3037921.0	2289642.0	0.03690392596554381	0.22264504383681474	0.06070901063759641	0.0865615915950315	0.00034599588399701636	6.663266333156513e-05	72035902.0	8.004779157009914	0	0	3236.77563476562	1112857.4375	762833.656	3.0	0.0	83429.61099999999	10269.417	TUR	PRT	761425499.358	238785085.031	9.127	23.252	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0	3	13.922441533554098	13.544795273392122	11.331758573293856	9.23692553402793	20.450702891446454	19.291074479538	2.2112370535347403	3.146391149839104	-3.0	8.082332938816444
265	RO_TR	TR	-0.217088003544005	20.1554918456569	9.17071669997207	0.592056550345226	22.2473260127786	0.397382291915579	6.64716929455898	RO	TR	TUR	TR	tr	82319724.0	RO	RO	ROU	ro	19472545.0	7992.0	30706.0	4997549.0	377910.0	3037921.0	3662849.0	0.03690392596554381	0.18810324998607014	0.06070901063759641	0.019407324517673474	0.021147892355322696	0.006144211892669786	62847179.0	4.227476377638362	0	0	442.046630859375	4190820.5	2628756.875	3.0	2.0	83429.61099999999	19356.544	TUR	ROU	761425499.358	250077444.017	9.127	12.92	0.0	1.0	1.0					0	3	15.248407096116445	14.782021621307086	11.331758573293856	9.87078583249864	20.450702891446454	19.33728120392382	2.2112370535347403	2.558776498354456	-1.0	6.091415376194842
266	SE_TR	TR	0.0153679069660263	4.1395114457819	1.70872772278064	3.34434456002468	1.3116064637461	1.04670545463244		SE	TR	TUR	TR	tr	82319724.0	SE	SE	SWE	sv	10175214.0	46373.0	7899.0	4997549.0	1599514.0	3037921.0	312761.0	0.03690392596554381	0.030737535348150907	0.06070901063759641	0.15719708696052978	0.02899193129913211	0.0015805747977658648	72144510.0	8.090220412071924	0	0	2172.52880859375	1342087.1875	1483929.6875	3.0	1.0	83429.61099999999	10285.453	TUR	SWE	761425499.358	530883869.005	9.127	51.615	0.0	1.0	1.0	4.0	14.0	0.0011587485515643	0.0927152317880794	0	3	14.109736562734263	14.21020432119614	11.331758573293856	9.238485845842446	20.450702891446454	20.090053852848552	2.2112370535347403	3.9438123279175534	-2.0	7.6836471176241234
267	SI_TR	TR	-0.0184777227289037		0.626315544796276	4.80083481450296e-05	0.205707584210424	0.991769001283724	2.08997907492398e-05	SI	TR	TUR	TR	tr	82319724.0	SI	SI	SVN	sl	2073894.0	220.0	217.0	4997549.0	380222.0	3037921.0	171202.0	0.03690392596554381	0.0825509886233337	0.06070901063759641	0.18333723902957433	0.0005786093387547275	4.3421285113962865e-05	80245830.0	39.6933131587246	0	0	1290.68310546875	2346174.0625	376328.125	3.0	1.0	83429.61099999999	2087.946	TUR	SVN	761425499.358	54174227.30899999	9.127	25.946	0.0	1.0	1.0					0	3	14.668296500882258	12.838216714686787	11.331758573293856	7.643936086599135	20.450702891446454	17.80771584241465	2.2112370535347403	3.256017455148821	-2.0	7.162926896322415
268	BY_DE	DE	0.844181640896255	12.1462568462875	3.81033107741642	0.606979710105262	6.06502033239951		3.02861094954545	BY	DE	DEU	DE	de	82905782.0	BY	BY	BLR	ru	9483499.0	65.0	29000.0	12035240.0	1088467.0	4142199.0	1646080.0	0.04996272756947157	0.17357306622798188	0.14516767961973992	0.11477483152579021	5.971701484748734e-05	0.0024095905025574896	73422283.0	8.742109004282069	0	0	1405.05554199219	1723959.1875	945862.625	1.0	3.0	83132.797	9466.856	DEU	BLR	3861123558.039	63080457.023	46.445	6.662999999999999	1.0	0.0	0.0	1.0	2.0	0.0007347538574577	0.00836820083682	1	2	14.36013405678171	13.759852620787147	11.328194572055592	9.15555213528119	22.074224055280574	17.95992156516603	3.8382688168394843	1.8965698335804	2.0	7.24783211265353
269	DE_RU	DE	1.27895846197064	14.0659822909754	3.90993458765464	0.446419678025287	6.44190588967268		2.10592843551733	RU	DE	DEU	DE	de	82905782.0	RU	RU	RUS	ru	144477859.0	142126.0	957000.0	12035240.0	11651435.0	4142199.0	10961164.0	0.04996272756947157	0.07586743100892712	0.14516767961973992	0.08064512500839316	0.012198154132945857	0.07951648658439715	-61572077.0	0.5738303610935984	0	0	2065.18286132812	27463798.0	29557800.0	1.0	3.0	83132.797	144373.535	DEU	RUS	3861123558.039	1699876578.871	46.445	11.774	1.0	0.0	0.0	205.0	98.0	0.150624540778839	0.0208289054197662	1	2	17.1283792590096	17.201858226376093	11.328194572055592	11.880159213020566	22.074224055280574	21.253821484708908	3.8382688168394843	2.4658937106060694	2.0	7.632974054175843
270	CZ_DE	DE	0.117378049623581							CZ	DE	DEU	DE	de	82905782.0	CZ	CZ	CZE	cs	10629928.0	16700.0	93000.0	12035240.0	752735.0	4142199.0	484685.0	0.04996272756947157	0.04559626368118392	0.14516767961973992	0.0708128032475855	0.02218576258577056	0.0077273074737188455	72275854.0	7.799279731715963	1	0	545.625549316406	50543520.0	61299894.0	1.0	1.0	83132.797	10669.709	DEU	CZE	3861123558.039	250680504.53	46.445	23.495	1.0	1.0	1.0	2.0	0.0	0.0014695077149155	0.0	1	2	17.738345305302747	17.93128867170429	11.328194572055592	9.275164071196619	22.074224055280574	19.33968979596433	3.8382688168394843	3.1567876325547792	0.0	6.301932933358823
271	DE_DK	DE	-0.0535614812996686	1.27710049536372	0.784941907373213	0.651244550548997	0.447270653541504	1.11809821804121		DK	DE	DEU	DE	de	82905782.0	DK	DK	DNK	da	5793636.0	29110.0	22000.0	12035240.0	557573.0	4142199.0	259282.0	0.04996272756947157	0.04475289783479666	0.14516767961973992	0.09623887313597196	0.052208410378551326	0.0018279652088367161	77112146.0	14.309801651329147	1	0	595.853576660156	21316905.0	16011782.5	1.0	1.0	83132.797	5818.553000000001	DEU	DNK	3861123558.039	350104327.65900004	46.445	60.17	1.0	1.0	1.0	2.0	1.0	0.0014695077149155	0.0082644628099173	2	1	16.875010977868364	16.588835415440016	11.328194572055592	8.668806884383505	22.074224055280574	19.67374174705672	3.8382688168394843	4.09717388923226	0.0	6.38999496013717
272	DE_EE	DE	0.0729368774874699	0.528825513859654	0.922397484094752	0.938648272998328	0.465052124776707	0.707650410733656	1.18198647080726	EE	DE	DEU	DE	de	82905782.0	EE	EE	EST	et	1321977.0	2519.0	8000.0	12035240.0	134370.0	4142199.0	201868.0	0.04996272756947157	0.15270159768286437	0.14516767961973992	0.10164322072169182	0.01874674406489544	0.0006647146213951695	81583805.0	62.71348291233509	0	0	1421.07580566406	1924478.8125	989892.6875	1.0	2.0	83132.797	1326.59	DEU	EST	3861123558.039	31471100.656	46.445	23.723000000000003	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0	3	14.470165742292256	13.805351819770804	11.328194572055592	7.190367018995804	22.074224055280574	17.26458024319861	3.8382688168394843	3.1664450416802277	1.0	7.259169473376581
273	DE_ES	DE	0.116037673666335	1.41545855541778	1.36532419476185	1.45763972093581	1.32892228722777	2.40941445473482	0.923592818279864	ES	DE	DEU	DE	de	82905782.0	ES	ES	ESP	es	46797754.0	175622.0	163560.0	12035240.0	6105479.0	4142199.0	1453098.0	0.04996272756947157	0.031050592727163786	0.14516767961973992	0.1304652142066476	0.028764655484033275	0.01359009043442424	36108028.0	1.771576088886659	0	0	1479.33154296875	50401032.0	36949702.0	1.0	1.0	83132.797	47076.782	DEU	ESP	3861123558.039	1393490524.518	46.445	29.6	1.0	1.0	1.0	6.0	19.0	0.0044085231447465	0.058282208588957	1	2	17.735522209022438	17.425068140373323	11.328194572055592	10.75953520729641	22.074224055280574	21.05507760509136	3.8382688168394843	3.3877743613300146	0.0	7.299345604572739
274	DE_FI	DE	0.409686198973483		1.34748665535837	3.01605449725223	0.914950135064922			FI	DE	DEU	DE	de	82905782.0	FI	FI	FIN	fi	5515525.0	6594.0	11000.0	12035240.0	265136.0	4142199.0	292426.0	0.04996272756947157	0.053018706288159335	0.14516767961973992	0.048070854542405304	0.024870255265222376	0.0009139826044183581	77390257.0	15.031349146273474	0	0	1474.95581054688	12673638.5	10184909.5	1.0	2.0	83132.797	5520.314	DEU	FIN	3861123558.039	269296310.18	46.445	48.783	1.0	1.0	1.0	6.0	2.0	0.0044085231447465	0.0425531914893617	0	3	16.35503468549842	16.136417721987463	11.328194572055592	8.616190021711276	22.074224055280574	19.411322856165494	3.8382688168394843	3.887381891511695	1.0	7.296383309373874
275	DE_HU	DE	-0.0342410736582592	0.490416988165343	1.18808509530471	2.36433530318643	1.5291770813784		0.97532581535822	HU	DE	DEU	DE	de	82905782.0	HU	HU	HUN	hu	9775564.0	31702.0	192340.0	12035240.0	476484.0	4142199.0	705169.0	0.04996272756947157	0.0721358890392411	0.14516767961973992	0.04874235389385206	0.06653318894233594	0.01598140128489336	73130218.0	8.480920589338886	0	0	976.256713867188	30043156.0	33495119.0	1.0	1.0	83132.797	9769.949	DEU	HUN	3861123558.039	163469042.868	46.445	16.732	1.0	1.0	1.0	3.0	5.0	0.0022042615723732	0.0595238095238095	0	3	17.218145439261907	17.326910284687266	11.328194572055592	9.187066524961791	22.074224055280574	18.912134190117573	3.8382688168394843	2.817323053579952	0.0	6.883725578330953
276	DE_IT	DE	0.26977889165495	1.67969783185831	1.21962449406348	1.79489867479652	1.25847266563838	1.25426817275369		IT	DE	DEU	DE	de	82905782.0	IT	IT	ITA	it	60421760.0	211621.0	611450.0	12035240.0	5906811.0	4142199.0	3236664.0	0.04996272756947157	0.05356785370038873	0.14516767961973992	0.09775966473005751	0.03582660762296271	0.050804969406509554	22484022.0	1.3721179588280779	0	0	1146.02319335938	77049748.0	65125746.0	1.0	1.0	83132.797	60297.398	DEU	ITA	3861123558.039	2003576145.498	46.445	33.228	1.0	1.0	1.0	24.0	23.0	0.017634092578986	0.0395869191049913	1	2	18.159961849121547	17.99183051286663	11.328194572055592	11.007044230872143	22.074224055280574	21.418199493556337	3.8382688168394843	3.5033928939768253	0.0	7.044053135603379
277	DE_LT	DE	-0.0118214710251184	0.904046749042396	3.21657720492752e-06					LT	DE	DEU	DE	de	82905782.0	LT	LT	LTU	lt	2801543.0	2099.0	44000.0	12035240.0	222894.0	4142199.0	652985.0	0.04996272756947157	0.23308048457582126	0.14516767961973992	0.07956115612003814	0.00941703231132287	0.0036559304176734322	80104239.0	29.592900055433738	0	0	1272.88330078125	4010925.625	2477159.375	1.0	2.0	83132.797	2786.844	DEU	LTU	3861123558.039	54627411.86	46.445	19.602	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1	2	15.204532601822853	14.722623048347545	11.328194572055592	7.9326650517495665	22.074224055280574	17.81604636344879	3.8382688168394843	2.975631601846988	1.0	7.149039921756041
278	DE_LV	DE	0.0262345264439283							LV	DE	DEU	DE	de	82905782.0	LV	LV	LVA	lv	1927174.0	2100.0	29000.0	12035240.0	259106.0	4142199.0	397745.0	0.04996272756947157	0.2063876951432512	0.14516767961973992	0.13444867977670932	0.00810479108936111	0.0024095905025574896	80978608.0	43.019354765060136	0	0	1265.4326171875	2008712.3125	1040668.531	1.0	2.0	83132.797	1912.789	DEU	LVA	3861123558.039	34102913.581999995	46.445	17.829	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1	2	14.513004434190153	13.855373882867621	11.328194572055592	7.556317665395668	22.074224055280574	17.34489338089115	3.8382688168394843	2.8808263450526335	1.0	7.143169332567956
279	DE_NL	DE	0.0637026234296111	1.41379915086654	1.10232079817619	0.945078055288376	0.980207640507237	1.70024468497819		NL	DE	DEU	DE	de	82905782.0	NL	NL	NLD	nl	17231624.0	118584.0	149160.0	12035240.0	2028487.0	4142199.0	1019145.0	0.04996272756947157	0.059143874077103815	0.14516767961973992	0.11771885226836426	0.058459334469483905	0.012393604115912936	65674158.0	4.811257604042428	1	0	173.523864746094	97734688.0	170648936.0	1.0	1.0	83132.797	17332.85	DEU	NLD	3861123558.039	907050863.145	46.445	52.331	1.0	1.0	1.0	9.0	7.0	0.0066127847171197	0.0131086142322097	3	0	18.397767100058438	18.95511899831367	11.328194572055592	9.760358823891288	22.074224055280574	20.625709084946987	3.8382688168394843	3.957588929698953	0.0	5.156315138896764
280	DE_NO	DE	-0.072662754681425	1.08099760635221	1.28645799595979	1.09571212552069	1.59858518027753	1.47978943750853	1.63751663779714	NO	DE	DEU	DE	de	82905782.0	NO	NO	NOR	no	5311916.0	28239.0	9507.0	12035240.0	770901.0	4142199.0	190350.0	0.04996272756947157	0.03583452750382348	0.14516767961973992	0.1451267301666668	0.03663116275630723	0.0007899302382004846	77593866.0	15.607509983215095	0	0	969.281555175781	9749752.0	12989167.5	1.0	1.0	83132.797	5347.896	DEU	NOR	3861123558.039	403336363.636	46.445	75.42	1.0	0.0	1.0	2.0	1.0	0.0014695077149155	0.0087719298245614	2	1	16.092752406753096	16.37962629883326	11.328194572055592	8.584458491510683	22.074224055280574	19.815281421005835	3.8382688168394843	4.323072491830211	0.0	6.87655513230253
281	DE_PL	DE	0.422966322360017		2.13736744702081	1.71675314604842	2.73667564753475	0.884902228167932	2.57128795505594	PL	DE	DEU	DE	de	82905782.0	PL	PL	POL	pl	37974750.0	81779.0	1334000.0	12035240.0	656454.0	4142199.0	4294300.0	0.04996272756947157	0.11308303543802131	0.14516767961973992	0.01728659174846444	0.12457689343046123	0.11084116311764451	44931032.0	2.1831817720985653	1	0	965.921142578125	71940956.0	72071504.0	1.0	1.0	83132.797	37970.875	DEU	POL	3861123558.039	595858207.012	46.445	15.693	1.0	1.0	1.0	21.0	20.0	0.0154298310066127	0.0479616306954436	1	2	18.09135628499528	18.09316929528285	11.328194572055592	10.54457469746915	22.074224055280574	20.205513289027113	3.8382688168394843	2.7532147530565836	0.0	6.873082197938468
282	DE_PT	DE	0.0581848509283468	1.11369997362615	1.21431129951624	0.557449436453598	1.55870334957942	1.13470789373065		PT	DE	DEU	DE	de	82905782.0	PT	PT	PRT	pt	10283822.0	27792.0	136080.0	12035240.0	890184.0	4142199.0	2289642.0	0.04996272756947157	0.22264504383681474	0.14516767961973992	0.0865615915950315	0.031220511714432072	0.011306795709931833	72621960.0	8.061767502393565	0	0	1892.03234863281	11960321.0	7992124.25	1.0	0.0	83132.797	10269.417	DEU	PRT	3861123558.039	238785085.031	46.445	23.252	1.0	1.0	1.0	3.0	0.0	0.0022042615723732	0.0	1	2	16.29710514559147	15.893967145986473	11.328194572055592	9.23692553402793	22.074224055280574	19.291074479538	3.8382688168394843	3.146391149839104	-1.0	7.545406847051713
283	DE_SE	DE	0.0594289706472625	2.40806318207361	1.43423525118021	1.71433709545091	1.33562367890961	1.14489505694478		SE	DE	DEU	DE	de	82905782.0	SE	SE	SWE	sv	10175214.0	49586.0	12000.0	12035240.0	1599514.0	4142199.0	312761.0	0.04996272756947157	0.030737535348150907	0.14516767961973992	0.15719708696052978	0.031000666452434926	0.0009970719320927543	72730568.0	8.147817038540909	0	0	1118.92919921875	28129188.0	17174777.0	1.0	1.0	83132.797	10285.453	DEU	SWE	3861123558.039	530883869.005	46.445	51.615	1.0	1.0	1.0	2.0	3.0	0.0014695077149155	0.0198675496688741	2	1	17.152318314070026	16.65895241200004	11.328194572055592	9.238485845842446	22.074224055280574	20.090053852848552	3.8382688168394843	3.9438123279175534	0.0	7.020127434834553
284	BG_BY	BG	-0.182739683255887							BY	BG	BGR	BG	bg	7025037.0	BY	BY	BLR	ru	9483499.0	60.0	1064.0	151908.0	1088467.0	1475224.0	1646080.0	0.20999519290788077	0.17357306622798188	0.021623800700266774	0.11477483152579021	5.512339832075754e-05	0.007004239408062775	-2458462.0	0.7407642474576103	0	0	1282.431640625	58791.3515	57945.545	2.0	3.0	6975.761	9466.856	BGR	BLR	68558815.112	63080457.023	9.828	6.662999999999999	1.0	0.0	0.0	1.0	0.0	0.0081967213114754	0.0	3	0	10.981750039735571	10.967258969194965	8.850196704680817	9.15555213528119	18.043202549607372	17.95992156516603	2.2852354546589324	1.8965698335804	1.0	7.156513273967421
285	BG_RU	BG	0.0083979684708706							RU	BG	BGR	BG	bg	7025037.0	RU	RU	RUS	ru	144477859.0	5845.0	30950.0	151908.0	11651435.0	1475224.0	10961164.0	0.20999519290788077	0.07586743100892712	0.021623800700266774	0.08064512500839316	0.0005016549463649757	0.20374173842062301	-137452822.0	0.04862362336086389	0	0	1785.89831542969	579671.7815	3191332.625	2.0	3.0	6975.761	144373.535	BGR	RUS	68558815.112	1699876578.871	9.828	11.774	1.0	0.0	0.0	49.0	22.0	0.4016393442622951	0.0046758767268862	3	0	13.270217328378662	14.975949138311162	8.850196704680817	11.880159213020566	18.043202549607372	21.253821484708908	2.2852354546589324	2.4658937106060694	1.0	7.487676825565734
286	BG_GB	BG	0.0562864561080748							GB	BG	BGR	BG	bg	7025037.0	GB	GB	GBR	en	66460344.0	71000.0	8025.0	151908.0	9063422.0	1475224.0	4820072.0	0.20999519290788077	0.07252553492651197	0.021623800700266774	0.13637338380312927	0.007833685775637502	0.05282802749032309	-59435307.0	0.10570268790664099	0	0	2019.3408203125	763189.875	497061.203	2.0	0.0	6975.761	66834.40400000001	BGR	GBR	68558815.112	2829108219.166	9.828	42.33	1.0	1.0	1.0	3.0	0.0	0.0245901639344262	0.0	1	2	13.54526213251878	13.116468442366275	8.850196704680817	11.109973256882459	18.043202549607372	21.76322738203932	2.2852354546589324	3.745496054532832	-2.0	7.610526410561176
287	BG_IE	BG	0.29164460738215							IE	BG	BGR	BG	bg	7025037.0	IE	IE	IRL	en	4867316.0	2122.0	351.0	151908.0	836534.0	1475224.0	770861.0	0.20999519290788077	0.1583749647649752	0.021623800700266774	0.17186761656732374	0.0025366572069993568	0.0023106090528477764	2157721.0	1.4433081805249546	0	0	2475.31176757812	62428.016500000005	191601.78149999998	2.0	1.0	6975.761	4941.444	BGR	IRL	68558815.112	388698711.3480001	9.828	78.661	1.0	1.0	1.0	0.0	2.0	0.0	0.0133333333333333	1	2	11.041769435966888	12.163174442492373	8.850196704680817	8.505412875160706	18.043202549607372	19.778315080530103	2.2852354546589324	4.365147479864629	-1.0	7.814121633767883
288	BY_LV	LV	0.475860323797364	0.97469066227167	4.05058304607384					BY	LV	LVA	LV	lv	1927174.0	BY	BY	BLR	ru	9483499.0	10444.0	47198.0	259106.0	1088467.0	397745.0	1646080.0	0.2063876951432512	0.17357306622798188	0.13444867977670932	0.11477483152579021	0.009595146201033196	0.1821571094455551	-7556325.0	0.2032133920191271	1	0	406.358062744141	172025.828	380412.797	2.0	3.0	1912.789	9466.856	LVA	BLR	34102913.581999995	63080457.023	17.829	6.662999999999999	1.0	0.0	0.0	2.0	4.0	0.0666666666666666	0.0167364016736401	2	1	12.055399907312985	12.84901224999184	7.556317665395668	9.15555213528119	17.34489338089115	17.95992156516603	2.8808263450526335	1.8965698335804	1.0	6.007234698873022
289	LV_RU	LV	0.466712864801415	0.906347739804253	4.09987927726848					RU	LV	LVA	LV	lv	1927174.0	RU	RU	RUS	ru	144477859.0	89452.0	131804.0	259106.0	11651435.0	397745.0	10961164.0	0.2063876951432512	0.07586743100892712	0.13444867977670932	0.08064512500839316	0.0076773375983301625	0.5086875641629295	-142550685.0	0.013338888140638905	1	0	847.851928710938	1338330.969	3136152.375	2.0	3.0	1912.789	144373.535	LVA	RUS	34102913.581999995	1699876578.871	17.829	11.774	1.0	0.0	0.0	8.0	7.0	0.2666666666666666	0.0014877789585547	2	1	14.106933850068174	14.958507248238867	7.556317665395668	11.880159213020566	17.34489338089115	21.253821484708908	2.8808263450526335	2.4658937106060694	1.0	6.742706008176212
290	GB_LV	LV	0.134715186503423	0.744058907583581	2.75454085498604		2.28577041808234			GB	LV	LVA	LV	lv	1927174.0	GB	GB	GBR	en	66460344.0	102000.0	2550.0	259106.0	9063422.0	397745.0	4820072.0	0.2063876951432512	0.07252553492651197	0.13444867977670932	0.13637338380312927	0.0112540274523243	0.009841532037081348	-64533170.0	0.02899735216537549	0	0	1680.38879394531	894193.5315	502834.828	2.0	0.0	1912.789	66834.40400000001	LVA	GBR	34102913.581999995	2829108219.166	17.829	42.33	1.0	1.0	1.0	1.0	1.0	0.0333333333333333	0.0003767897513187	1	2	13.703677508915549	13.128017021397953	7.556317665395668	11.109973256882459	17.34489338089115	21.76322738203932	2.8808263450526335	3.745496054532832	-2.0	7.426780470590124
291	IE_LV	LV	0.290834173847653	0.742952381073929	2.7215281679072		2.17641869756664			IE	LV	LVA	LV	lv	1927174.0	IE	IE	IRL	en	4867316.0	23796.0	822.0	259106.0	836534.0	397745.0	770861.0	0.2063876951432512	0.1583749647649752	0.13444867977670932	0.17186761656732374	0.028445944815153956	0.003172446797835635	-2940142.0	0.3959418291312912	0	0	1954.94116210938	56460.889	99439.9375	2.0	1.0	1912.789	4941.444	LVA	IRL	34102913.581999995	388698711.3480001	17.829	78.661	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1	2	10.941303447344163	11.507309097664685	7.556317665395668	8.505412875160706	17.34489338089115	19.778315080530103	2.8808263450526335	4.365147479864629	-1.0	7.578115375858835
292	LT_LV	LV	0.63616418548845	1.35934474619908						LT	LV	LVA	LV	lv	1927174.0	LT	LT	LTU	lt	2801543.0	10127.0	16095.0	259106.0	222894.0	397745.0	652985.0	0.2063876951432512	0.23308048457582126	0.13444867977670932	0.07956115612003814	0.045434152556820734	0.062117434563460514	-874369.0	0.6878973479971573	1	0	263.489685058594	2510217.25	3180417.0	2.0	2.0	1912.789	2786.844	LVA	LTU	34102913.581999995	54627411.86	17.829	19.602	1.0	1.0	1.0	1.0	0.0	0.0333333333333333	0.0	3	0	14.735879861147264	14.972522878234772	7.556317665395668	7.9326650517495665	17.34489338089115	17.81604636344879	2.8808263450526335	2.975631601846988	0.0	5.5740142213275075
293	CZ_ES	CZ	0.0951428692146862							ES	CZ	CZE	CZ	cs	10629928.0	ES	ES	ESP	es	46797754.0	7611.0	1368.0	752735.0	6105479.0	484685.0	1453098.0	0.04559626368118392	0.031050592727163786	0.0708128032475855	0.1304652142066476	0.00124658523925805	0.0018173726477445581	-36167826.0	0.22714611474730176	0	0	1776.34753417969	5891142.5	2872576.75	1.0	1.0	10669.709	47076.782	CZE	ESP	250680504.53	1393490524.518	23.495	29.6	1.0	1.0	1.0	0.0	1.0	0.0	0.0030674846625766	1	2	15.588960509652786	14.870720007234093	9.275164071196619	10.75953520729641	19.33968979596433	21.05507760509136	3.1567876325547792	3.3877743613300146	0.0	7.4823145880683
